scorer,,,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David
labeled-data,E1_top,img03556.png,109.1269391314396,286.0252983833055,,,133.6632382664966,263.2814413733816,180.8366048521892,289.9110438164496,167.76637021343186,238.6898540159141,,,,,226.4058012954241,248.22759280635864,269.1490010600088,255.6458340878156,347.3401190652196,314.7961332514026,347.1247765424475,508.1646532737175,509.2020507691033,198.9075030305034,252.61112158851705,195.354419,,,294.9764760379784,318.1784026258307,206.77725902653395,316.6463780131834,297.4367487233784,237.5084079697136,,,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img03802.png,333.08717591447027,274.7213116687046,,,302.44647521131577,267.6974473439045,279.3932390201159,234.80410858277008,265.26325562686475,267.3030703872477,,,291.7569744892107,313.9320155849765,228.87854838924304,232.68461107378243,188.9613453033085,230.9183631,348.71011932038977,310.50184500229386,345.8174810381951,514.9094436856814,507.08797524216425,199.6121948728164,252.61112158851705,195.354419,,,,,,,298.04697762410467,220.4219987,209.86711769515503,217.9552737031464,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img04216.png,116.89843269280816,7.311370561265644,,,,,117.0137891043361,88.56515961528694,172.02406326233677,55.79308139349931,98.28688726331458,33.55488545728626,170.85363189727292,44.08876774286085,171.66821875226873,109.56594688156451,195.68919052079565,168.55862754838807,350.8635782767848,164.6967708387288,345.0107010155085,315.78378032226215,508.4973589267903,200.31688671512944,252.61112158851705,195.354419,252.84903974121733,264.6204087643995,295.58670493870466,301.09199340549515,206.77725902653395,298.9497398921216,298.04697762410467,220.4219987,210.47734659588133,219.4808459549621,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,,
labeled-data,E1_top,img04382.png,493.4851884511727,188.22220360166008,,,,,537.1841648966049,197.5198582,542.7627576343197,155.21552990351444,,,,,593.3112780938052,187.36562729800767,609.7448094960372,257.3466205726812,350.8635782767848,164.6967708387288,345.0107010155085,315.78378032226215,508.4973589267903,204.5450377690076,252.61112158851705,195.354419,251.4396560565914,263.21102507977344,295.58670493870466,301.09199340549515,206.77725902653395,298.9497398921216,298.04697762410467,220.4219987,210.47734659588133,219.4808459549621,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img04431.png,92.44794030043066,187.55940131467705,,,125.1843227280365,175.05637375192362,166.57564895618384,214.8972796841746,168.67856267691442,164.42735038664054,,,,,231.5238237531926,194.5083113754461,288.3970069110284,233.7190153,349.4541945921587,161.8780034694766,343.60131733088235,312.96501295301005,507.7926670844773,201.02157855744247,,,252.84903974121733,264.6204087643995,295.58670493870466,303.2277945580371,206.77725902653395,301.0855410446635,298.04697762410467,222.5577999,,,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img07018.png,,,,,,,352.4676147938558,248.91385467598727,366.7950198898749,219.6859482801084,355.67543061989744,274.3665367373064,,,430.3417040879648,251.1747396752552,456.1732178887861,338.8510456415464,346.63542722290657,309.86329035521135,345.0107010155084,512.3928043275956,507.08797524216425,201.02157855744247,252.61112158851705,195.354419,250.7349642142784,262.50633323746047,295.58670493870466,301.09199340549515,206.77725902653395,298.9497398921216,298.04697762410467,220.4219987,210.47734659588133,219.4808459549621,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img07072.png,,,,,,,278.9058309403694,363.9590968318001,242.87741950929487,341.4122845168696,,,,,297.03625733794235,288.41565350857945,351.89241925880407,224.49427838893124,346.63542722290657,309.86329035521135,345.0107010155084,512.3928043275956,502.8598241882861,201.02157855744247,252.61112158851705,195.354419,251.43965605659133,265.32510060671245,,,206.77725902653395,298.9497398921216,,,210.47734659588133,219.4808459549621,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img07420.png,363.3199082912655,447.2865587527125,369.0693154723249,471.2751087019986,382.0324991867458,452.0646075348448,382.2130034458614,490.9910680259947,415.44664070575305,462.0823561629383,,,,,431.6906406516423,525.1256445090161,,,346.63542722290657,309.86329035521135,345.0107010155084,512.3928043275956,502.8598241882861,201.02157855744247,252.61112158851705,195.354419,252.84903974121733,263.21102507977344,295.58670493870466,301.09199340549515,206.77725902653395,298.9497398921216,298.04697762410467,220.4219987,210.47734659588133,219.4808459549621,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img07889.png,287.9268477998633,139.6530733711649,257.06718824279653,148.9968276130786,,,221.52794257579424,165.06081771710973,268.6169620969453,205.03566882139617,245.9193771479013,131.5225951804626,,,197.9504667,202.26632042573613,225.1559161958924,241.0134758132016,337.4744332728373,305.6351393013332,345.0107010155084,512.3928043275956,556.4164042040759,203.84034592669465,,,254.25842342584343,279.4189374529729,294.9764760379784,318.78863152655697,,,297.4367487233784,238.11863687043984,209.86711769515503,237.17748407602392,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img09686.png,,,,,318.3666303896562,598.0089888886585,362.9228056,564.9333934930135,309.3255575341168,571.6681262347053,,,,,349.7339539842675,532.6627991057403,,,337.4744332728373,305.6351393013332,345.0107010155084,512.3928043275956,556.4164042040759,203.84034592669465,252.61112158851705,195.354419,256.3724989527825,276.60017008372085,295.2815904883415,319.7039748776464,206.4721445761708,317.8668358146359,297.13163427301527,239.3390946718924,209.56200324479192,237.78771297675016,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img09909.png,,,,,,,205.67608936388632,332.93468232316985,242.1558917147168,316.0978504689404,,,,,223.9159905393016,375.5879896872178,209.3240695989693,479.13450559072896,337.4744332728373,305.6351393013332,345.0107010155084,512.3928043275956,556.4164042040759,203.84034592669465,252.61112158851705,195.354419,254.25842342584343,263.91571692208646,296.1969338,300.4817645047689,207.38748792726028,298.6446254417584,298.0469776241047,220.1168842990148,210.4773465958814,218.5655026038725,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img09937.png,308.9955485048125,286.8018589555232,280.01044278456874,282.5998420508636,292.71798807834733,306.8597012480773,241.92883495213184,289.0467698694204,269.70960751161044,331.98069109770546,,,292.7199529427129,327.49086926991083,214.70929868478305,326.0877999487251,180.7550211120869,362.8482161637927,337.4744332728373,305.6351393013332,345.0107010155084,512.3928043275956,556.4164042040759,203.84034592669465,252.61112158851705,195.354419,254.25842342584343,266.02979244902554,,,,,298.04697762410467,220.4219987,210.47734659588133,218.8706170542358,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img11965.png,336.0905909737898,331.8308236906527,,,358.31223126685967,351.65844455023057,355.9299036885226,402.2715295092546,382.90245243551885,379.9801669084312,,,,,403.79622242714805,418.9860726365601,440.0701551303072,480.5418372237392,345.70592183151746,307.24128341034395,345.0107010155084,512.3928043275956,556.4164042040759,199.61219487281647,252.61112158851705,195.354419,254.25842342584343,266.0297924490255,296.1969338,301.7022223062214,207.38748792726028,299.86508324321096,298.0469776241047,221.33734210046745,210.4773465958814,219.7859604053252,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img12910.png,327.9380257874409,228.219294119748,348.8926255445908,218.05877533938843,,,365.1646013308159,190.54689132435644,329.9442484,170.03883773159893,,,,,387.4559639316393,137.4934449330048,475.7297598308999,123.44988649448608,337.4744332728373,305.6351393013332,345.0107010155084,512.3928043275956,561.5181611379002,201.71167663920264,252.61112158851705,195.354419,254.99230278926223,267.6288950208387,297.1122771905204,302.3124512069477,208.3028312783497,300.47531214393723,298.96232097519413,221.9475710011937,211.3926899469708,220.39618930605144,,,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img12922.png,346.9352804417225,272.1994442105815,,,,,370.0186921619147,232.62788126168064,332.3707468563632,227.13183085211108,,,,,360.67540646564646,158.98080996660218,412.6130828360788,112.2643814852609,337.4744332728373,305.6351393013332,345.0107010155084,512.3928043275956,565.6587496284611,204.47206896624328,252.61112158851705,195.354419,253.61210662574183,267.6288950208387,296.5020482897941,302.3124512069477,207.69260237762344,300.47531214393723,298.35209207446786,221.9475710011937,210.7824610462445,220.39618930605147,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img13025.png,,,,,,,272.2651708195005,328.93302818595373,252.87168535678427,299.7313431788751,,,,,311.0373516765187,257.2123890851446,364.7815322010004,193.1838283368424,337.4744332728373,305.6351393013332,345.0107010155084,512.3928043275956,566.3488477102213,204.47206896624328,252.61112158851705,195.354419,253.61210662574183,264.8685027,,,207.69260237762344,300.47531214393723,,,210.7824610462445,220.39618930605147,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img13058.png,303.9102730092686,355.1720091520427,301.45997519745873,343.4990851,,,296.8581950720513,324.2513597350129,262.3210954308075,323.8897147125915,,,,,291.24313151260134,253.1479335028301,344.79632659225933,190.98316936513663,337.4744332728373,305.6351393013332,345.0107010155084,512.3928043275956,564.2785534649408,203.0918728027229,252.61112158851705,195.354419,250.1616162,263.4883065302777,,,209.52328907980225,299.86508324321096,,,208.34154544333944,220.7013037564146,,,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img13166.png,,,307.7117019659556,345.3357995787379,,,304.0530566130873,331.44752762913515,265.7119129396711,334.3454047672422,,,,,278.2524242,269.6896793544185,298.29237291771483,204.25311226300656,337.4744332728373,305.6351393013332,345.0107010155084,512.3928043275956,565.6587496284611,202.4017747209628,252.61112158851705,195.354419,,,,,209.2181746294391,300.47531214393723,,,208.6466598937025,220.7013037564146,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img13382.png,,,,,,,191.49111062858583,189.17877776165503,233.62247126169967,178.7005119047148,,,,,218.62219112872896,243.89936862169407,221.87102878909093,337.7907770061552,343.1119680113416,309.1585985128982,347.1247765424476,513.8021880122219,565.6587496284611,203.0918728,252.61112158851705,195.354419,,,297.72250609124666,298.65107780259007,,,296.8265198226522,219.8117698486517,,,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img13579.png,323.23476379238446,209.78657318789348,,,306.9819151699059,219.1952385,272.5528962907377,171.7751725616584,280.99987420767883,222.4570400633052,,,,,215.04846970233075,219.8579699350156,188.7328846533988,293.60658482523235,343.1119680113416,309.1585985128982,347.1247765424476,513.8021880122219,583.6012997542255,203.0918728,,,,,296.5020482897941,302.3124512069477,207.9977168279865,301.39065549502664,,,,,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img14036.png,364.8198908023505,233.50308810853585,,,,,314.7877908327761,199.7151764407713,309.2647668101608,249.4223926443095,,,,,242.6635947727404,206.21285176149527,195.55544869749176,193.8672686521197,352.97765380372385,163.28738715410253,351.3529275963257,363.7028255995481,591.8824767353474,199.64138239392213,,,,,296.5020482897941,302.3124512069477,207.9977168279865,301.39065549502664,,,,,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img14152.png,471.4329871989471,541.9550825,,,452.63674497939417,521.3678829,479.07338938629937,474.0646516772484,426.9003573069512,484.97951194489445,,,,,440.4387586590663,422.5045164,424.19457035725645,357.20287946678934,348.7495027498457,162.58269531178962,343.6013173308824,305.9180945298798,593.2626728988678,205.16216704800345,252.61112158851705,195.354419,257.0625970345427,264.86850269379806,296.5020482897941,302.3124512069477,207.9977168279865,301.39065549502664,295.91432972290426,222.0114998132637,207.7362535679581,221.0961564621743,471.72270183744536,122.44227266331816,,,181.6814642680784,118.44307359874716
labeled-data,E1_top,img14497.png,357.8721018551181,230.53691443450955,335.9831660958397,220.63816592890672,340.74913811340497,247.8557798573929,305.66446444077815,212.2373301861842,325.0404948213579,248.5673871497713,,,,,250.6237626032442,260.2160133005241,200.9165464,334.9392794888495,348.74950274984565,161.8780034694766,342.8966254885694,306.6227863721929,591.1923786535873,200.33148047568227,252.61112158851705,195.354419,,,296.5020482897941,302.3124512069477,,,,,207.7362535679581,221.0961564621743,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img14545.png,379.6026177196144,288.80578471170946,,,372.8476255467895,271.69190328829194,360.1095917574426,224.4787990365424,366.60726707816656,257.9418269382707,,,340.08464862526444,292.22370583705447,283.6573863330051,212.37405307196624,211.8580740390056,250.71033746423743,345.2926743052114,162.2620955188804,342.8966254885694,306.6227863721929,593.952771,198.951284312162,252.61112158851705,195.354419,,,296.5020482897941,302.3124512069477,207.9977168279865,301.39065549502664,,,207.7362535679581,221.0961564621743,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img14640.png,,,,,,,312.38364592878645,226.5427828735307,315.61298432554975,272.29174349434413,,,,,259.90689698138283,232.7323481339937,192.3599021824172,241.3439171920292,341.1611607169194,205.65689981328177,341.7291882527345,466.5616876815608,593.952771,201.02157855744247,252.61112158851705,195.354419,,,293.3703319289677,301.53050721453855,207.9977168279865,301.39065549502664,,,,,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img14695.png,319.59031284097665,284.3659061298702,309.8704929815687,253.87146560266288,290.7520139273168,274.28172292515103,300.4833939934605,214.66601906639568,260.1166640339192,253.68719136061887,329.69987590125646,262.8426660682058,,,241.82240948247232,216.05980191567343,212.8331856875469,233.7168745907644,347.03461227062087,311.0734751620354,350.3278175652103,512.4096438791706,592.5725748171076,200.33148047568227,252.61112158851705,195.354419,,,296.5020482897941,302.3124512069477,207.9977168279865,301.39065549502664,,,207.7362535679581,221.0961564621743,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img14961.png,377.2607097935787,369.9670420441189,362.9311030308566,347.2007986199092,349.93643589185604,369.2744065242847,335.3678754340906,322.0209679202354,307.8624275596225,355.2021431338795,,,,,271.4496765650145,279.82943304843127,236.3622298331052,228.4977980147121,351.56827011909775,161.8780034694766,340.6634317272809,306.75657067504136,591.1923786535873,198.2611862304018,252.61112158851705,195.354419,,,,,207.9977168279865,301.39065549502664,295.91432972290426,222.0114998132637,207.7362535679581,221.0961564621743,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img15092.png,373.3963221828857,307.72832816239514,389.3499613602284,321.6567326450181,,,410.5826563153333,342.4355733526796,440.6858791844576,335.52953987093935,,,,,448.5000164,404.31782700271606,370.2030288064416,483.2645821495119,351.56827011909775,161.8780034694766,347.8294683847605,302.3946353183147,592.5725748171076,202.4017747209628,252.61112158851705,195.354419,253.6121066257419,266.24869885731835,296.5020482897941,302.3124512069477,207.9977168279865,301.39065549502664,295.91432972290426,222.0114998132637,207.7362535679581,221.0961564621743,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img15205.png,,,,,,,279.7226866701378,219.1919654130702,282.5605503397258,183.6095209,,,,,344.33865945460263,207.40391632401247,423.7988422030661,245.6059272607737,344.70870820219847,162.4496336292182,352.4025096626933,304.1095257975396,594.6428690623881,203.0918728027229,252.61112158851705,195.354419,256.3724989527825,276.60017008372085,296.2545463206615,319.3900870770965,206.7602069823236,317.4782834886451,,,210.21127325928404,236.9362824866602,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img15300.png,234.6457394117915,182.9359093798123,245.4457863937677,201.56767698391525,255.42844983454137,174.85730723698043,268.70010344684727,208.9132768,280.7064497412579,173.11253513893084,,,,,340.90291125568626,203.79113517345405,425.3726904250975,236.60439554311,342.9938177229737,163.0212637889598,351.2592493432101,305.2527861170227,593.2626728988678,205.16216704800348,,,256.3724989527825,276.60017008372085,296.2545463206615,319.3900870770965,206.7602069823236,317.4782834886451,,,210.21127325928404,236.9362824866602,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img15332.png,256.67169293295024,187.9599028444864,259.23788405362296,201.55981380528183,270.8393577820896,178.35686634834858,281.3392771378304,217.6483227724837,294.65540666435857,177.04504257684033,,,,,343.98280045157884,215.2095049706805,411.53614837882674,245.13820341946123,343.56544788271526,161.3063733,349.54435886398534,302.3946353183147,604.3042422070304,202.4017747209628,274.0386612160897,168.8233408415152,256.3724989527825,276.60017008372085,296.2545463206615,319.3900870770965,206.7602069823236,317.4782834886451,,,210.21127325928404,236.9362824866602,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img15465.png,,,,,,,226.6210738504744,215.9381375684568,233.0343663752131,176.81705316755057,,,,,285.1958122430881,212.7314913060874,357.2384649,254.6316691343804,345.2803383619401,162.44963362921823,350.6876191834685,301.82300515857315,609.1349287793515,200.33148047568227,287.11602567652534,171.20098615398024,256.3724989527825,276.60017008372085,296.2545463206615,319.3900870770965,206.7602069823236,317.4782834886451,,,210.21127325928404,236.9362824866602,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img15708.png,,,,,,,210.48749131628105,222.17204135565404,203.43286953906843,183.05095695474785,,,,,273.6775883156141,197.6376267381725,333.29422195334445,217.25175728565085,350.42500979961454,163.0212637889598,351.2592493432101,303.5378956,609.8250268611117,201.71167663920264,,,256.3724989527825,276.60017008372085,296.2545463206615,319.3900870770965,206.7602069823236,317.4782834886451,,,210.21127325928404,236.9362824866602,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img15814.png,348.6130222909728,129.3968209051455,327.14599431075646,123.06437066867645,337.9556584119347,152.33361500417433,295.1689179181501,129.18304448765423,316.7603360847704,165.95258829615625,,,,,247.0692239826096,170.22811664598206,213.29255001898568,228.8028550385957,351.56827011909775,161.8780034694766,347.8294683847605,302.3946353183147,611.2052230246321,203.0918728027229,360.9565204,126.34461083956946,256.3724989527825,276.60017008372085,296.2545463206615,319.3900870770965,206.7602069823236,317.4782834886451,298.23255558888866,237.8473040467208,,,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img16143.png,,,367.0962781385364,214.1807514775032,,,400.2353037836296,233.42047262876497,411.7792303281592,197.29225807273684,349.02435978144354,262.5680773171844,,,456.3967502204464,229.5715365,483.0372190354146,283.82712540998693,339.5640367645241,170.45245586560068,337.5401255094116,407.0029545510284,616.0359095969532,204.47206896624328,597.6601624685999,275.4057964997652,253.61210662574183,279.3605624107615,296.2545463206615,319.3900870770965,206.7602069823236,317.4782834886451,297.5673454903546,241.0070520147575,210.2115880906524,237.47568114860803,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
labeled-data,E1_top,img16252.png,348.9600697245929,266.7486062471808,,,,,408.8174666221544,312.06920675533445,407.3210316997153,269.7414760920589,361.7866547740704,294.53954052104865,366.7035123763701,238.95767197331304,461.3595841490189,284.98581829700623,495.08407923305936,277.3500835609971,333.84773516710806,237.9048147151101,343.82805726656926,491.0325880330443,502.8598241882861,201.02157855744247,597.6601624685999,275.4057964997652,256.3724989527825,276.60017008372085,296.2545463206615,319.3900870770965,206.7602069823236,317.4782834886451,297.5673454903546,241.0070520147575,210.2115880906524,237.47568114860803,471.72270183744536,122.44227266331816,470.2910192021468,470.00874994195607,181.6814642680784,118.44307359874716
